user_id,outfit_id
906884,1324
906906,2166
906964,279
907199,3752
907397,1722
907421,1387
907449,2984
907499,4691
907561,9153
908193,2350
908272,3381
908457,4196
908572,9273
908832,2881
908841,6033
908930,7581
908971,6445
909027,7253
909376,7545
909407,1781
909734,1593
909734,2678
909758,3678
909758,7545
909904,5478
910125,3304
910125,4298
910347,5331
910347,8098
910348,8314
910348,8650
910422,5789
911043,1514
911271,4425
911306,339
911358,8923
911682,5181
911684,3273
911687,6693
911839,8321
911881,6244
911899,1083
912042,5181
912068,2535
912068,8471
912318,6746
912410,8659
912569,3423
912569,6846
912577,767
912717,965
912754,7577
912761,6629
912986,75
912990,5302
912990,6313
913014,226
913321,1243
913321,8099
913429,3493
913429,5032
913655,6390
913729,6158
914079,7967
914250,415
914260,7943
914376,5072
914418,6933
914418,8024
914500,421
914500,7425
914705,8637
914755,2384
914755,5143
914857,2350
914857,6832
914857,8671
914881,1722
914934,4263
915013,5331
915484,1311
915484,1733
915497,643
915642,5356
915986,4305
915989,704
916001,4951
916472,7609
916472,8984
916495,442
916498,952
916498,6443
916498,6910
916518,9101
916690,4691
916795,882
916795,2310
916884,2239
917092,8464
917242,1371
917304,952
917304,1889
917676,8588
917703,927
917703,2760
917703,6613
917780,8465
917835,6375
917945,6327
918350,2414
918508,3233
918783,4133
918817,5086
918894,448
918916,359
918935,7198
919588,4793
919735,2350
919769,4212
919971,1387
920061,3893
920061,5022
920061,8853
920070,3678
920282,1711
920283,4691
920340,5356
920493,369
920513,5739
920641,3514
920662,7523
920680,4126
920829,8176
920847,7824
920904,8965
920916,278
920916,469
921010,3431
921079,81
922010,4691
922090,469
922171,7577
922553,851
922568,1148
922597,921
922597,8637
922715,4554
922719,2843
922947,4972
922947,8541
922986,5438
922996,747
922996,6322
923041,2874
923172,1959
923238,1631
923238,2350
923238,5698
923267,5022
923267,5032
923275,8984
923359,6158
923435,8953
923641,421
923641,6612
923791,2534
923857,5356
924064,4466
924133,5024
924188,789
924188,3893
924218,3076
924218,3959
924297,4806
924348,6288
924368,4019
924688,8241
924829,2984
924829,4354
924829,8724
924880,2484
925081,8488
925081,8775
925195,2350
925736,6417
925748,4948
925907,7800
926004,4803
926221,4971
926248,1733
926724,520
926770,18
926784,4806
926797,5331
926797,9213
926807,2078
926886,2984
926957,7073
927079,3670
927196,7206
927309,3493
927417,1558
927432,6820
927485,1471
927605,3852
927663,1114
927663,4806
927801,2775
927932,5356
927974,1722
928000,3893
928000,9253
928162,1968
928162,4104
928293,6609
928619,6756
928811,6962
928954,8152
928954,9050
928956,3143
928961,8033
928965,9292
929459,882
929459,7943
929498,2350
929498,3561
929813,186
929829,8321
930173,3684
930184,8967
930241,9090
930306,5680
930427,8845
930452,5475
930660,2998
930845,2678
930845,5513
930851,6288
931061,4298
931061,6746
931095,9371
931260,7182
931304,7119
931313,6164
931494,6006
931533,6129
931573,8548
931661,4937
931709,2746
932496,8580
932535,799
932535,4113
932569,5356
932569,6082
932615,6336
932741,7575
932758,5022
932758,9006
932837,3277
933304,8965
933812,8795
933846,3235
933892,3186
934285,7580
934394,4482
934497,3602
934617,1800
934722,9203
934769,6609
934902,1371
935226,6955
935483,9190
935984,2350
936069,5338
936156,6596
936232,1529
936239,87
936271,2295
936397,6709
937330,7651
937344,5355
937458,3493
937512,1277
937962,3097
937962,8681
938298,1364
938321,220
938321,2350
938346,6605
938375,583
938375,2350
938375,3806
938437,1554
939468,902
939468,1836
939541,5693
939754,6113
939758,2905
939784,3087
939821,8993
939897,1137
939933,6671
940000,188
940000,4691
940036,4876
940067,3576
940067,8464
940519,3547
940519,6313
940519,7361
940519,7376
940519,7498
940562,442
940632,6375
940694,3226
940694,4986
940739,8179
941066,3292
941248,2881
941332,226
941463,2484
941467,1277
941467,1324
941512,339
941524,6933
941592,7481
941603,2581
941693,1073
941693,2884
941825,2172
941825,8950
942301,6933
942318,5721
943057,3381
943207,7672
943219,6113
943502,375
943502,5849
943502,7534
943542,152
943542,4691
943596,1222
943596,3200
943643,6170
943796,6547
943949,1311
944053,3292
944064,6336
944083,7824
944147,2544
944781,9207
944856,1480
944856,3493
944856,6612
944856,6671
944949,2555
945042,8033
945110,886
945235,126
945235,6390
945237,8787
945505,1058
945505,4806
945505,6296
945525,1868
945724,469
945811,4298
945934,5329
946065,1277
946072,6113
946203,8016
946241,5356
946939,6612
947052,965
947052,2633
947095,8091
947219,6922
947277,5331
947368,1503
947416,503
947420,5143
947449,212
947476,3216
947503,8484
947512,3286
947535,2984
947891,7638
948153,9229
948544,7481
948646,831
948666,1916
948712,1422
948712,2289
948754,1273
948799,6609
948804,6746
948805,8103
948885,2130
949012,2984
949166,4056
949264,3808
949443,6605
949577,5356
949959,906
950013,5200
950013,8548
950095,1845
950190,3234
950190,5245
950244,6714
950486,2984
950543,668
950710,2025
950764,2039
950764,7298
950807,6248
950857,195
951126,7920
951212,3602
951240,7481
951662,6050
951744,5032
951831,8541
951839,6528
951988,1486
951992,2025
952059,4172
952060,2414
952060,5458
952198,6964
952234,969
952344,7942
952389,3482
952540,4139
952682,7865
952902,6842
953137,1311
953273,2838
953355,448
953355,928
953507,4803
953691,5458
953695,3216
954113,5022
954130,3914
954130,6147
954205,8782
954247,4223
954345,3736
954432,3124
954469,645
954512,1330
954543,3405
954785,5032
954883,1811
954901,5478
955076,5538
955126,6605
955160,2350
955197,8789
955720,6761
955757,2154
955887,1738
956176,1525
956192,4841
956197,2709
956246,2952
956338,3180
956489,9082
956577,4133
956577,4466
956874,103
956875,3207
956875,3436
956916,2571
957000,5393
957096,1503
957196,7581
957210,840
957289,3281
957289,7481
957289,7577
958032,226
958038,339
958038,5458
958278,2881
958320,6327
958416,3721
958423,6375
958606,5331
958692,2350
958829,7228
958938,2620
958938,6138
958971,6067
959016,8113
959080,448
959095,7043
959187,3490
959809,1653
959856,4797
960046,6559
960070,3495
960170,4360
960170,5680
960207,8473
960336,2571
960336,3234
960562,6375
960704,8033
960855,2542
960858,5393
960860,1021
960942,3678
961034,3271
961324,4806
961324,8316
961517,3107
962301,6720
962330,5376
962330,7165
962754,2289
962868,5513
963189,3423
963309,1318
963336,2881
963348,188
963348,448
963423,1387
963459,3061
963559,2314
963686,3423
963715,8473
963853,2989
964044,1029
964044,7186
964399,8695
964438,1738
964445,6996
964485,3097
964636,3602
964676,226
964700,6720
964722,4806
964790,8681
964798,1029
964853,2578
964853,2652
964994,6485
964994,9032
965023,5083
965126,6944
965128,1324
965158,4354
965237,8724
965376,2984
965569,324
965765,5162
965849,4785
965978,381
966078,5286
966088,1681
966114,4898
966220,9368
966406,375
966448,8464
966851,3602
967052,4800
967068,2003
967114,935
967311,8091
967365,5331
967365,8477
967671,5356
968068,1015
968130,1570
968130,8493
968289,6783
968328,3075
968640,4806
968881,4466
968881,8559
968978,3678
969080,8548
969237,928
969393,5620
969659,5992
969979,8
969979,6320
970082,426
970085,4585
970215,6244
970442,5449
970796,4615
970796,5086
970907,1029
971014,3441
971145,7830
971145,8724
971295,4217
971468,2864
971482,4507
971486,6067
971527,5510
971542,2788
971575,7899
971724,1473
971856,6596
971999,469
972145,601
972185,4080
972185,8403
972210,3602
972218,6170
972467,4217
972571,1842
972573,6671
972604,1994
973529,1957
973529,2239
973693,4444
973831,465
974022,6678
974026,831
974295,7577
974378,4691
974378,6609
974416,928
974416,8179
974491,5024
974491,8548
974557,9244
974965,4208
974997,4620
975055,2984
975150,8379
975252,442
975252,2636
975308,7781
975367,2081
975455,8500
975592,6248
975734,4136
975747,8836
975948,9072
975966,2984
976324,570
976416,188
976609,5024
976665,6987
976763,2303
976763,3811
976890,1842
976890,7801
976900,6671
976964,2816
976964,4615
976980,1889
977211,1410
977211,2254
977211,6595
977260,965
977480,3678
977480,4268
977531,7634
977763,3678
977913,359
977913,1419
978015,5022
978063,7043
978099,3561
978099,7832
978109,831
978109,1484
978109,2773
978109,3143
978109,3576
978109,4096
978109,6413
978109,7300
978109,7781
978109,9237
978169,945
978169,5502
978455,4751
978455,5084
978559,1651
978708,2805
978708,6336
978708,6387
978775,9083
978833,6730
978835,3233
978998,3891
979124,5356
979124,6402
979133,855
979491,1727
979523,7298
979598,448
979722,865
979911,7482
980182,1842
980182,4577
980214,966
980214,7680
980214,8443
980648,7865
980654,1311
980673,1547
980978,3559
981052,442
981053,6890
981081,359
981307,7923
981344,4372
981357,491
981680,3561
981691,3930
981756,5693
981806,9036
981841,4212
981841,8803
982031,3381
982191,4876
982392,638
982392,3304
982392,4774
982392,7716
982496,1653
982596,5376
982596,7272
982641,7580
982920,5180
983343,7523
983358,5620
983511,3576
983528,6336
983759,4140
983937,2350
984009,6246
984038,1345
984144,4238
984200,469
984239,18
984239,1500
984239,3683
984367,5331
984467,381
984892,2988
984892,3226
984931,1324
984945,7754
985128,3004
985128,8902
985295,2173
985295,3766
985295,3778
985295,4140
985295,9302
985457,811
985457,2291
985558,9306
985929,6178
985980,8717
986228,2925
986240,375
986290,3441
986310,2350
986310,5644
986320,7801
986323,7923
986451,2301
986555,6756
986689,2050
986689,5356
986712,2541
986792,4710
986816,7768
987358,1189
987380,6313
987565,5022
987565,5620
987565,6065
987654,2720
987704,5760
987830,5838
987830,6933
988042,4132
988052,6612
988064,4722
988219,1868
988280,2314
988284,1311
988284,9065
988433,6375
988532,2881
988586,5393
988911,7297
988929,8355
988979,6082
989193,7651
989229,7661
989268,367
989357,3107
989448,6097
989491,7705
989581,3678
989737,6288
989737,6807
989922,8549
989980,8321
989993,2881
989993,8635
989993,9065
990308,313
990308,4133
990308,8637
990541,6252
990871,2678
990871,8024
990895,2984
990895,3207
991168,6117
991228,1968
991228,3073
991305,5297
991332,3436
991384,4752
991437,81
991437,3998
991552,3576
992562,2114
992585,5356
992585,7747
993154,1311
993458,2373
993512,6938
993522,8548
993522,9292
993533,8590
993672,4135
993686,8477
993697,4480
993770,5356
993770,8845
993856,965
993885,2984
994024,2085
994284,8559
994285,917
994472,1318
994513,5171
994771,2314
994833,7928
994853,6609
994953,1454
994981,5003
995010,4615
995066,786
995224,4968
995228,4691
995348,2805
995506,6211
995506,9251
995548,5921
995548,7043
995656,1743
995797,6733
995884,5024
995887,339
995962,431
995962,833
996171,2289
996171,4277
996214,865
996228,87
996228,3233
996387,562
996632,5245
996742,2350
996742,3051
996879,3475
996879,6621
997044,8686
997083,6752
997083,9101
997344,7431
997405,1029
997405,1437
997580,8335
997608,645
997608,6944
997760,8240
997982,3271
998196,643
998402,6581
998502,7027
998715,4691
998814,2226
998814,3318
998967,453
998967,4364
998983,2463
999304,5245
999397,5086
999520,268
999520,7695
999560,5083
999655,4208
1000295,3556
1000300,5543
1000396,743
1000446,6373
1000584,906
1000584,5438
1000643,5
1000839,5171
1001096,9306
1001102,3216
1001145,5693
1001251,2085
1001301,5212
1001592,4796
1001592,8758
1002038,4196
1002038,5024
1002271,2294
1002385,2124
1002385,5798
1002398,1919
1002435,1930
1002498,5481
1002498,6757
1002515,6558
1002838,3120
1002838,6605
1002856,3935
1003042,9290
1003121,1461
1003317,1330
1003787,7800
1003989,4898
1004230,4042
1004230,9279
1004354,3556
1004361,1889
1004438,2898
1004438,5042
1004489,8548
1004551,5513
1004739,88
1004806,6621
1004981,1720
1005183,8565
1005396,339
1005396,4670
1005466,5592
1005466,9101
1005505,2571
1005505,3626
1005649,2760
1006043,3606
1006053,6569
1006138,6987
1006145,226
1006145,2350
1006145,3163
1006238,8795
1006275,4208
1006333,183
1006333,2350
1006405,2147
1006460,5705
1006460,6336
1006594,2873
1006594,4264
1006673,4212
1006769,8333
1006909,5376
1007319,1738
1007633,3559
1007656,4160
1007762,898
1007770,8590
1007897,857
1007980,6007
1008055,1595
1008129,1324
1008447,3207
1008530,4793
1008552,3207
1008628,6248
1008628,7163
1008724,638
1008906,5171
1008992,3893
1008997,375
1009316,7796
1009424,2511
1009424,8486
1009687,7045
1010014,21
1010112,280
1010238,1608
1010238,3431
1010268,1593
1010294,1222
1010864,6147
1010926,222
1011143,4615
1011143,5510
1011238,3313
1011238,6375
1011377,5274
1011415,3848
1011516,1489
1011525,808
1011587,2085
1011587,2874
1011633,6409
1011820,7835
1012021,7590
1012298,453
1012298,6596
1012380,2571
1012430,4577
1012430,7577
1012443,3493
1012692,4615
1012716,4806
1012716,6701
1012813,1953
1012932,3493
1012932,4298
1012957,6255
1013017,2984
1013112,81
1013359,6996
1013396,6341
1013462,6302
1013676,4345
1013692,1570
1013887,1171
1014022,5000
1014071,4891
1014152,4691
1014152,9187
1014345,1533
1014345,8266
1014742,601
1014742,4574
1014794,6551
1014812,2971
1014886,5086
1014937,4577
1014975,1461
1014999,3292
1015106,6933
1015133,6985
1015180,645
1015286,2521
1015286,5356
1015333,7781
1015333,8342
1015598,1330
1015611,81
1015706,969
1015706,4271
1016157,442
1016157,7737
1016259,4806
1016961,5393
1017228,7396
1017499,7781
1017690,5798
1017690,7732
1017768,4691
1017774,4561
1017841,1489
1017869,890
1018002,7735
1018051,7824
1018095,7622
1018440,103
1018447,3910
1018509,898
1018621,1508
1018621,3233
1018621,3493
1018621,4691
1018845,5042
1018845,5534
1018876,375
1019132,9118
1019138,9304
1019201,375
1019295,359
1019295,6504
1019491,5024
1019491,5698
1019559,6671
1019690,3271
1019756,1953
1019781,5778
1019875,8379
1019893,1504
1019898,3576
1019898,4983
1020043,1720
1020231,3558
1020301,6779
1020380,685
1020818,2699
1020828,1326
1020828,2858
1020941,68
1021016,7808
1021029,1547
1021029,5356
1021077,5376
1021332,2812
1021426,2350
1021426,3008
1021696,855
1021696,3893
1021758,7801
1021864,5785
1022031,917
1022031,6671
1022289,7622
1022387,2067
1022409,5331
1022564,339
1022564,5590
1022613,6996
1022634,5171
1022713,5083
1022867,4263
1022922,7043
1023137,5245
1023272,4965
1023272,5032
1023471,226
1023471,6777
1023586,1029
1023586,2340
1023594,7127
1023695,8902
1023743,7406
1023997,122
1024050,8565
1024154,9124
1024244,2289
1024296,820
1024296,9213
1024573,567
1024573,1253
1024573,8568
1024855,6358
1024855,7747
1025451,8314
1025513,6341
1025889,3075
1025964,1733
1026090,8549
1026239,1651
1026239,7622
1026666,4806
1026711,1041
1026714,6327
1026779,4175
1027036,5119
1027532,3576
1027687,8637
1027730,372
1027737,2142
1027859,8659
1027884,9101
1027919,4080
1028035,4691
1028035,5024
1028337,3868
1028421,3491
1028526,1029
1028526,2216
1028599,2964
1028660,4806
1029300,5578
1029300,7228
1029712,149
1029712,2944
1029795,5693
1029889,8379
1029958,8050
1030018,855
1030018,1634
1030050,489
1030146,8399
1030301,8316
1030334,8424
1030775,6987
1030837,5356
1030945,4196
1030945,5513
1031262,560
1031382,2063
1031601,4615
1031832,927
1031833,831
1031933,927
1031940,3778
1031940,7409
1032162,4615
1032345,8219
1032389,2985
1032509,4439
1032722,375
1032722,8091
1032761,5565
1032853,2459
1032853,7788
1032853,8682
1033230,8382
1033251,7869
1033478,3678
1033631,2985
1033659,6751
1033691,6612
1033781,7742
1034010,721
1034121,3561
1034153,1114
1034153,3187
1034153,3271
1034153,7843
1034167,4806
1034322,8659
1034376,8548
1034709,4622
1034830,3431
1034844,2289
1034844,6063
1034891,5024
1034906,470
1035032,6133
1035167,5302
1035488,6933
1035618,4702
1035731,7430
1035737,3057
1036074,6288
1036222,4222
1036301,2710
1036348,2370
1036659,188
1036659,6933
1036804,6414
1036883,7581
1036883,8724
1037222,3194
1037327,5086
1037415,9124
1037674,9159
1037732,1895
1037732,4803
1037732,5171
1038068,2115
1038201,5109
1038379,8655
1038794,2984
1038828,1953
1038860,1267
1039378,1842
1039499,7766
1039511,4492
1039511,8274
1039547,2376
1039547,7824
1039706,1889
1039789,8775
1039915,6595
1039960,1383
1040124,217
1040124,1119
1040386,1687
1040386,4231
1040522,9065
1040547,6890
1040616,1720
1040826,7774
1040838,8091
1041247,6336
1041281,6786
1041383,6358
1041489,8890
1041741,4083
1041764,4323
1041852,5590
1042195,4407
1042271,4053
1042271,6609
1042516,4756
1042672,6983
1042688,8757
1042814,7298
1042824,7523
1043006,6080
1043294,5
1043340,2530
1043340,5534
1043394,469
1043406,1002
1043618,4471
1043768,4876
1043901,3778
1043901,5224
1043924,1018
1043972,3405
1043978,6129
1044013,7544
1044092,4996
1044124,3165
1044167,811
1044182,7331
1044297,1287
1044335,1015
1044443,8718
1044452,6671
1044467,2042
1044467,4955
1044467,6402
1044557,6390
1044557,6666
1044572,645
1044712,339
1045060,1114
1045211,4271
1045361,3678
1045415,6609
1045442,6375
1045459,976
1045459,3734
1045625,3475
1045736,4132
1046249,2003
1046249,6262
1046362,7043
1046425,866
1046633,4597
1046722,2085
1046722,3561
1046769,3105
1046779,6303
1046912,6933
1046971,6581
1047069,5086
1047069,7980
1047342,3849
1047419,6609
1047510,9120
1047553,4570
1047553,6530
1047608,6987
1047608,8548
1047831,4466
1047872,2014
1047872,2696
1047872,4694
1048084,6065
1048135,2137
1048169,8965
1048408,4876
1048408,8609
1048672,643
1048672,1485
1048982,5255
1049029,4000
1049170,4691
1049186,8665
1049239,2746
1049691,5022
1050112,188
1050112,3998
1050684,421
1050806,8465
1050843,2051
1050952,5949
1050960,3447
1051457,6390
1051679,4554
1051679,7577
1051692,1547
1051692,8050
1051911,339
1051911,9033
1052080,489
1052080,2839
1052124,2478
1052396,7468
1052520,8785
1052698,4691
1052698,6635
1052770,3292
1052770,3451
1052792,6288
1052829,8638
1053012,8568
1053411,4721
1053643,5778
1053727,4298
1053732,1842
1053841,2226
1054395,3127
1054550,2166
1054622,226
1054749,5675
1054771,8846
1054863,7637
1055017,6009
1055118,2289
1055118,2984
1055201,5509
1055411,4689
1055411,5269
1055446,951
1055657,8724
1055657,8728
1055993,4099
1056242,2450
1056368,5280
1056374,4259
1056628,9061
1056630,2633
1056827,2636
1056859,7098
1056871,2687
1056878,6933
1057008,2350
1057011,4304
1057094,7609
1057264,110
1057310,6720
1057321,8580
1057347,6195
1057389,7609
1057396,1119
1057398,5171
1057408,2873
1057518,5513
1057537,7938
1057625,2571
1057625,4196
1057876,7580
1058132,3480
1058454,3292
1058454,5119
1058523,8548
1058609,1565
1058631,2254
1058836,6402
1058868,2822
1058868,5738
1059240,9253
1059246,7298
1059307,4196
1059334,3107
1059452,3590
1059474,4517
1059474,7583
1059506,8606
1059617,8593
1059685,226
1059692,5975
1059734,186
1059826,3216
1060271,421
1060408,761
1060502,3431
1060598,375
1060598,6394
1060960,51
1061005,1253
1061146,381
1061211,5675
1061211,6080
1061217,3493
1061306,6779
1061387,2843
1061469,4615
1061585,3475
1061780,5171
1062035,3678
1062090,2890
1062239,2466
1062289,4411
1062313,7609
1062325,2838
1063045,448
1063045,4231
1063121,8321
1063285,5528
1063285,8730
1063456,5359
1063821,6751
1063912,4873
1064060,1898
1064273,8864
1064279,9292
1064448,3852
1064495,3095
1064495,3381
1064552,1953
1064729,2890
1064783,2231
1064783,3606
1064784,7318
1064926,1029
1065050,2881
1065050,4145
1065050,5393
1065050,6037
1065050,9339
1065104,103
1065137,4212
1065221,9305
1065598,3893
1065599,1755
1065599,3216
1065756,863
1065758,4407
1065758,6504
1065988,2827
1066102,3556
1066153,7801
1066189,5647
1066313,7651
1066334,3105
1066475,1454
1066475,5510
1066548,6446
1066554,2370
1066592,7259
1066767,7228
1066850,8477
1066985,5086
1067059,1842
1067059,1968
1067172,1711
1067233,7008
1067234,7338
1067317,5327
1067317,8321
1067630,656
1067777,1547
1067927,3143
1067927,4298
1067927,6746
1068233,1026
1068502,2698
1068502,6725
1068502,8775
1068502,9304
1068551,3678
1068551,6248
1068891,4081
1069054,6113
1069170,991
1069187,1344
1069187,4820
1069261,827
1069464,991
1069464,6375
1069575,8885
1069696,6720
1069718,5224
1069795,2820
1069836,2480
1069857,952
1069857,4891
1069919,3207
1069919,5224
1069974,1454
1070093,5816
1070093,8091
1070425,6375
1070509,2984
1070786,8681
1070865,65
1070865,7228
1070897,533
1070897,2325
1071057,6609
1071057,8611
1071387,7609
1071420,8321
1071707,2227
1071765,2620
1072761,7978
1072845,965
1072850,5056
1072970,2586
1072970,3949
1073750,188
1073812,906
1073812,5565
1073976,1778
1074562,6554
1074695,801
1074983,5022
1074983,9304
1075119,5590
1075190,814
1075279,703
1075313,2278
1075456,6419
1075461,1311
1075642,8091
1075909,7043
1076056,952
1076056,6944
1076099,4342
1076100,6390
1076211,4475
1076230,1000
1076357,6746
1076380,4808
1076380,6375
1076663,1422
1076754,1836
1076816,2085
1076885,3988
1076907,1738
1076910,7999
1076947,6404
1076988,538
1076988,5578
1077035,2226
1077076,3290
1077110,3684
1077158,1324
1077249,520
1077710,4554
1077917,6808
