id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
11.0,0.08729672,0.0062876306,0.05283754,-0.04850351,-0.059471358,0.08933687,0.0962206,0.06699685,-0.037734237,-0.09582423,-0.023122376,0.064486735,0.055875935,-0.0774465,0.07942994,-0.03172326,0.09906338,0.043505117,0.039264724,0.044985272,-0.008660541,0.09819044,-0.0860829,0.014727854,-0.089598015,-0.0690314,0.011034386,0.026928222,-0.04094985,0.06872328,-0.03639981,0.048020355,0.015610381,0.011856196,0.056333803,0.022360506,-0.020940678,-0.014012079,-0.096677616,0.01922346,0.098781005,0.050935566,0.03684557,0.005328734,0.06550472,0.08994103,0.08151342,0.041109648,0.035029314,-0.053908225,-0.0084072435,-0.07286287,0.08910456,-0.09471761,-0.09242007,0.06096854,-0.055537697,0.0808782,0.08360452,-0.0810096,0.08061868,0.0027151855,0.059575643,-0.04657393
12.0,-0.09513502,0.00035897852,-0.03982342,0.0326671,0.046549555,0.016074916,-0.025697583,0.019780077,-0.0748149,0.058424767,0.04986363,-0.060944147,-0.03678221,-0.041157484,0.06648136,-0.076974526,0.025970364,0.06467734,-0.009495615,-0.08213543,0.0022850197,0.06697862,-0.014721071,-0.006722274,0.08900035,-0.059922118,-0.039121613,-0.05524364,0.041439854,-0.0056413165,0.044265795,0.07466065,-0.038298063,0.023696352,0.076590054,0.09649115,0.026807046,0.06758517,-0.0018222715,-0.04960771,-0.044028968,0.029845791,-0.03305178,0.07365605,-0.031679448,0.08730901,0.046586394,-0.0129903015,0.04552956,-0.034843158,-0.071916714,0.093159646,0.041883834,-0.080762796,0.023342418,0.05459796,-0.029039102,0.09322709,0.01701685,0.065311626,0.09294191,-0.029070444,-0.04738643,0.03972814
13.0,-0.047175568,-0.025996715,-0.09240805,0.04312351,0.015224945,0.009234591,-0.012998408,0.08024725,0.09097124,0.09163602,0.05277158,-0.0034467108,-0.008583643,-0.0045363735,0.034583606,0.011751686,-0.012273527,-0.09011377,0.0354465,0.04709287,0.0675685,-0.097221695,0.08958543,0.061731696,0.08313293,-0.014207318,0.08883595,0.05683234,0.035864856,-0.09795836,0.09913987,0.06392308,0.09740564,0.00628062,0.062137403,0.070474006,0.027591128,-0.044578366,-0.07889176,-0.043391094,0.03622437,-0.014044874,0.088716015,0.005053253,0.047844898,0.02136298,0.045869187,0.016604297,0.033774853,-0.04769649,-0.067813784,-0.009488168,-0.050618444,-0.0932515,-0.020177096,-0.05164961,-0.08965886,0.0991323,0.07478769,0.09200553,-0.09606855,-0.01209114,-0.08503387,-0.028269365
14.0,0.055610687,-0.09077315,-0.049186554,-0.04080575,0.025947573,-0.046005152,-0.015288866,-0.0185842,0.044936698,0.07429824,0.064705014,-0.038180538,0.05620767,0.009250639,0.08711911,0.07448953,-0.07866817,0.022354871,9.911782e-05,-0.06283297,0.090252124,0.057223435,0.0053477664,0.023383504,0.05359111,-0.0139456205,0.048112877,0.019648269,-0.04884122,-0.026175331,0.09469961,-0.01946479,-0.034834016,-0.08412129,0.08446251,-0.06924469,-0.05657978,0.052191,0.096634395,0.047752563,-0.022662263,-0.03168589,-0.043054406,0.09925767,-0.058743116,0.08698434,0.07562753,-0.07581676,0.09731235,0.0037930503,0.06864331,-0.046233986,0.062914915,-0.020994034,-0.044360947,0.022723915,-0.065425314,-0.07407298,-0.07976117,-0.064597614,-0.012593374,0.065139815,0.06770409,0.04384524
15.0,-0.031402536,-0.07346293,-0.059397344,0.08112479,0.025285346,-0.084225416,-0.09493693,0.05995968,0.051756106,0.083546616,-0.037796095,-0.0053745853,0.026918957,0.06797987,0.07699732,0.07952236,-0.017259173,0.095177755,0.018942408,0.011922218,-0.03460896,0.053649746,-0.047111247,-0.042289138,-0.067551605,-0.07026189,0.039596926,-0.026223015,-0.009520957,0.038635865,-0.04462479,-0.094396144,-0.08364001,-0.03153883,0.048647236,-0.06661956,0.009246742,0.033300113,-0.062741496,-0.012840676,-0.00018189671,-0.0629994,0.011358418,-0.04564488,0.026660886,-0.07298716,-0.029732963,-0.0069649993,0.05633007,-0.07857407,-0.007753929,-0.059679564,-0.0900266,0.07192401,-0.08377501,-0.03469687,0.07412161,0.08066622,0.07580865,0.09663274,-0.037659932,-0.041362546,0.09316827,0.049816836
16.0,-0.05505629,-0.019453127,-0.030944807,-0.09789909,0.07678679,-0.020851854,0.011052622,0.046120044,-0.056562465,-0.009959077,-0.07956157,0.023461873,-0.05172773,0.090479426,0.08897102,0.05747388,0.046905965,-0.069565885,-0.06532964,-0.019067539,-0.090434924,-0.08053716,0.058949023,-0.074794754,0.044019885,-0.03877079,-0.093536265,0.02999054,-0.029646112,-0.059857514,-0.024697518,0.024626536,-0.07138666,0.07565773,-0.07614418,0.008495781,0.025361631,-0.072569475,-0.008941673,0.022273958,0.014673598,-0.08168657,0.038792048,0.023095034,-0.00032056565,0.020930002,0.091332585,0.04782148,-0.0617403,-0.076077275,0.082452625,0.023672352,-0.08199282,-0.07484482,-0.08344797,-0.050193086,0.086527415,0.042883996,0.08511557,0.044870604,0.057129025,0.019336218,-0.023179507,-0.00071712676
17.0,0.047308154,-0.07932223,0.011428068,-0.023597768,-0.08359573,0.057285573,0.026605949,0.070378125,-0.045628548,-0.015206821,0.061081316,0.062282566,-0.09318869,0.025196683,-0.09324609,0.0015477107,-0.034057353,0.09344252,-0.029829554,-0.040088676,-0.0018622706,-0.087004766,-0.07982436,0.016807776,-0.099067844,-0.018870145,0.005690994,-0.058772974,0.027260128,-0.09223576,-0.009609478,0.06918385,0.0467292,0.061917838,-0.0878442,-0.06724995,-0.043648593,-0.038212202,-0.014983674,-0.08884225,0.02877777,0.064948454,0.0064012227,0.06792389,0.014423445,0.0551748,-0.09324285,-0.013399892,0.08758279,0.039161302,-0.032574173,-0.08710302,0.07085076,0.005776545,0.06259184,0.06192233,-0.054930955,0.08118574,-0.05813322,0.035925537,-0.07468344,-0.019060573,0.09686588,-0.008248161
18.0,0.06333633,0.08457715,-0.067268044,0.049835775,0.0417771,-0.08541302,-0.089774236,0.09153192,0.087628625,-0.060724493,0.07211465,-0.08545408,0.0058046193,0.03338949,-0.016742757,-0.045150466,-0.013919576,-0.09766452,-0.031276103,-0.08971193,0.063742466,-0.018407328,0.016371379,-0.007592387,0.07184516,-0.0027218594,-0.03605668,-0.089127205,-0.09592731,0.08065968,0.061800174,-0.0062963655,-0.067911714,0.055159915,0.07688626,0.098921895,-0.08179551,0.023091055,-0.060582034,-0.097770326,0.0043783253,-0.01234314,-0.027581625,0.064560704,0.07671392,0.0967987,-0.0064914175,0.09977232,0.00030632934,0.044732954,-0.0055041984,-0.01671024,0.090702124,-0.05971871,-0.052343372,-0.07839691,0.09018945,0.05012259,0.043472137,-0.022110458,-0.07902899,0.018661255,0.027539121,0.034913648
21.0,-0.019385697,-0.099263966,-0.03584547,-0.0151006235,-0.08010227,0.09268281,0.06992597,0.011364991,0.028187908,0.013522883,0.05117542,0.097146794,0.093862265,-0.05955238,0.078647,-0.026470102,-0.080895856,-0.0659658,0.094800964,-0.04353747,-0.023087306,0.09065976,0.057313588,0.05729205,0.056533687,-0.09609914,0.09692208,-0.0939451,0.038256068,0.0027788042,-0.018563114,-0.0932867,0.09028189,-0.036611434,0.0058291764,-0.06944224,-0.048448816,0.07285105,-0.053419653,-0.03184017,-0.03786643,0.038962796,-0.07449352,0.08029546,0.056686804,0.062162846,-0.09443548,0.055002987,-0.094425276,-0.06623344,0.0113395685,-0.0845239,0.033054817,0.08163173,-0.058095247,-0.06788707,-0.033920053,0.08915015,-0.025556648,0.01319645,-0.04265262,-0.0838503,-0.0040044044,-0.09292884
22.0,0.046931867,0.09731661,0.07367077,-0.04605445,-0.018759573,-0.06103871,-0.04095736,0.006109677,-0.070095904,0.039287448,-0.045975223,-0.052655235,0.07194561,-0.0674633,-0.07396143,-0.070198275,0.017773459,0.061594866,0.06184637,-0.018064175,0.057325654,-0.04501663,-0.06106303,-0.043484285,0.010584761,0.07451683,-0.007944726,0.036931124,-0.087488726,0.04097775,0.09340906,0.042717136,0.04413572,-0.06024244,-0.008480226,-0.027386101,0.055526335,0.009973325,-0.07480255,-0.030401107,-0.0035882469,-0.04741976,0.050327122,-0.039384615,-0.06720574,0.020188756,-0.07395351,-0.015030002,-0.037839226,-0.08217256,0.07472132,-0.020234508,-0.0940044,0.09032338,0.03634002,-0.014260756,0.07620891,0.028978813,0.04004397,0.06462714,-0.0056536905,-0.041192397,-0.027365938,0.03862474
23.0,-0.025742931,-0.04390262,-0.033484034,-0.09903792,-0.06091048,-0.04980497,0.047691844,-0.005547094,0.029071013,0.033846248,-0.004210347,0.08912765,0.032776747,-0.06821287,-0.06739227,-0.031227281,0.046530016,-0.024640989,0.050040238,-0.018581044,0.02042864,-0.004818945,-0.082765184,0.03273703,-0.039774027,-0.0075947335,0.0035123865,0.08830709,0.04343576,0.06654601,-0.052824352,0.05493477,0.0032458433,0.05405607,0.056824777,0.061286565,0.035007633,0.09305137,0.018316414,0.05596391,0.057052556,-0.075744085,0.092025965,0.05145228,0.029205503,0.057177603,0.042343788,0.01911044,-0.003911379,-0.032185983,0.020482382,0.020310145,-0.094560094,-0.032351043,-0.09660568,0.09968596,-0.034945298,-0.069878496,-0.08855127,0.049182642,-0.07199816,0.047300506,0.037143204,3.598662e-05
26.0,-0.08896186,-0.0793607,0.08527839,0.030876152,-0.047598753,-0.022014044,-0.020421568,0.059283335,-0.070863426,0.035682406,0.021770831,-0.08336529,-0.018554894,-0.049724333,0.06651137,-0.063729286,-0.021038972,-0.03998208,-0.03429702,-0.09013352,0.082445726,0.045644164,0.023132112,-0.07733803,-0.058055196,-0.007831912,-0.0027051424,-0.024637807,-0.015578417,-0.07821239,0.05185818,0.06366495,0.057671588,-0.06192182,-0.03864041,0.07138705,-0.0020049606,-0.088766985,0.010565425,-0.074760884,0.021518392,-0.09757544,0.096426,-0.08918161,-0.08935835,-0.009736318,0.020914769,0.01115923,0.007684386,0.07943078,-0.0026011157,0.03010347,0.064067855,-0.06539037,0.027371353,-0.05101754,-0.010362905,0.09083948,-0.062649116,0.05262736,0.03647505,-0.07183664,0.049183093,-0.022523314
29.0,0.02579008,0.02472916,0.0256523,0.08338051,-0.045494195,-0.036886677,-0.04010635,-0.03189421,-0.025576707,0.056121822,0.05279771,-0.08560352,-0.09887414,0.058998246,0.049100373,0.051093586,0.09539592,-0.08536856,-0.09251878,-0.041763533,0.06310188,-0.07957266,0.03425132,-0.040557537,0.092251584,-0.03768462,0.04346571,0.062520765,-0.054077763,0.06681718,-0.08978431,0.018166844,0.07332377,-0.014151874,0.096168645,-0.08061594,0.0072087287,-0.03132625,0.052032556,-0.024656132,0.046677597,0.067511745,0.07999426,-0.01161364,-0.056962706,0.08889767,-0.01140194,-0.032765534,-0.025677107,0.08518989,-0.09316764,0.06775196,-0.060928993,-0.04920044,0.09101589,0.06752168,-0.011889957,0.0444642,0.0632901,0.06285683,-0.043448627,0.04458411,-0.04892653,-0.06262618
30.0,-0.006228234,-0.024220334,0.060389664,-0.004372473,-0.06248733,-0.04832391,-0.07050754,-0.09386975,-0.095088534,-0.06571798,0.0735857,0.05938849,-0.06771669,0.05920145,-0.09059981,-0.001593173,0.039374374,0.05669695,0.044820823,-0.027143197,0.07190748,-0.08251768,-0.0037586086,-0.09198331,-0.050971672,0.048352882,-0.08383029,0.096043214,0.07551042,0.04117645,-0.04515022,0.05391007,-0.090874486,-0.08949292,-0.011148284,0.0065601077,0.032757543,-0.04124068,0.008634836,-0.040883534,-0.054209035,-0.06763468,-0.06486921,-0.036216624,0.043815274,0.055316016,-0.008060646,0.056195073,-0.03902311,0.07956373,-0.09987381,-0.023710152,0.034379873,0.07785382,-0.0755234,-0.039837167,-0.0722714,0.08028522,-0.016727222,-0.08684777,-0.0033645988,-0.09199574,0.025969874,-0.07709644
31.0,0.015614209,-0.055739313,-0.07957833,-0.011600071,0.060282122,0.05652659,0.014669415,-0.054929152,0.07059683,0.06643062,-0.0036249664,-0.093919024,0.043073516,0.091620654,-0.01786343,0.03781418,-0.04545708,-0.020567615,0.093734115,0.060830742,0.0864337,0.03304683,0.034587856,0.043098304,0.09366246,-0.06600427,0.068578675,-0.026809089,0.06454154,0.07326809,-0.016004547,0.020512532,0.015576376,-0.04501895,0.029743358,0.0389414,-0.034092616,0.086649984,-0.0710549,-0.064514056,-0.081505425,0.073504016,-0.06990051,-0.045491524,-0.065018944,-0.07973712,-0.04551865,0.06401448,0.008867248,0.0006048867,0.054578662,0.04752597,-0.08882557,-0.036859445,0.02990506,-0.039172135,0.068597585,-0.062362343,0.07646333,0.092514776,-0.074958846,-0.019683627,-0.014838485,-0.009142097
33.0,0.081594974,-0.09622306,-0.095786355,0.03366269,0.010939019,-0.060668107,0.06399186,-0.04850993,-0.053487007,-0.014122836,-0.09091181,0.015503939,-0.07767543,0.08860495,-0.01245616,-0.008246422,-0.08205677,-0.027326304,-0.034897752,-0.092765085,-0.06796686,0.033289928,-0.023235906,-0.08297432,0.035590086,0.056469213,-0.082899086,-0.07291875,-0.02459062,-0.072239645,0.09007105,-0.04257467,-0.064377725,-0.0006805668,-0.014268076,-0.06673671,-0.06352053,-0.017557563,0.0020121771,-0.023088885,-0.0062028295,-0.011389158,0.021224305,0.068256356,-0.07393557,-0.060307126,0.030942084,-0.069621034,0.020235427,0.0049150875,-0.0056337705,0.06321654,0.015984658,0.046520412,0.015799362,-0.09841281,0.063586675,0.028146341,-0.073691115,-0.03331027,-0.018827768,0.009371539,-0.026402516,-0.043511603
34.0,-0.018419584,-0.005571279,-0.037068423,0.04886553,-0.08252804,0.039868273,-0.064254045,-0.022024356,0.043135382,-0.04323397,-0.043916382,0.07742981,-0.0007968932,-0.06451653,-0.08405617,-0.0241846,-0.053231634,0.08968547,0.0032896958,-0.00046024632,0.06607283,-0.09514684,0.09581366,0.048745148,-0.06458851,-0.012075463,0.060799696,-0.017724052,0.036437687,-0.06673649,-0.08405268,0.0051947255,-0.07199569,0.071236275,-0.041341458,-0.043970704,0.02246285,0.028278766,-0.042142946,0.05241167,0.05733,0.029491426,-0.019785156,0.02537521,0.015044296,0.02387172,0.011910755,0.07105847,0.09528646,-0.00022283348,-0.013057084,0.021596875,-0.033559438,-0.08208937,0.060126007,0.07215418,0.041185163,0.06828434,-0.06366282,-0.030952096,0.04073738,0.09704731,-0.061173234,0.05544045
35.0,-0.078304954,0.03814787,0.08160947,0.033723045,-0.034886517,0.030641811,-0.07852408,0.06863695,-0.05675344,-0.030433243,-0.033405308,0.0040439335,0.05040879,0.05915368,0.082167886,0.010746047,-0.047343522,-0.02877993,0.023753148,-0.06735178,0.05495891,0.0058407583,-0.06359063,0.059411466,-0.0050526178,-0.014466266,-0.039421972,-0.069190525,0.096507214,-0.081642166,0.09036334,-0.049109753,0.017754858,-0.0015100433,0.0144492285,0.00022026822,-0.090859205,0.0023488307,-0.050529372,0.06703696,-0.075127035,0.0821667,0.08283794,-0.029532239,0.044214793,-0.003992516,-0.064036876,-0.07528439,0.0694971,0.06084271,-0.047572654,0.09867442,-0.07918806,0.024806567,0.059256878,-0.059347995,0.046387732,-0.030344311,0.06306661,0.0965156,-0.078070536,-0.0048600514,-0.0029215023,0.05853956
38.0,0.023421904,-0.03375713,0.008312118,-0.044209212,0.018647218,0.058224417,-0.011718998,0.03520302,0.04574397,0.07870496,0.016975325,-0.0064766407,-0.04976717,-0.0663789,0.021452641,-0.07137527,0.09052387,0.071290135,0.051787782,-0.08472783,-0.01940622,0.005386597,-0.08764466,0.05525934,0.026874922,-0.043877237,-0.07061298,-0.010801835,-0.03560493,0.055156823,-0.05440292,0.09113383,-0.059513316,0.011252577,-0.087001756,-0.086251244,-0.029144466,0.05300236,0.090891995,0.025453072,-0.05459545,0.09309588,-0.0024870185,0.09623181,-0.033233397,0.01846028,0.04994305,0.08314544,0.0634391,-0.01759606,0.08471169,0.036872584,-0.08078376,-0.083836526,-0.055642925,-0.016350871,0.0069589005,0.07874243,-0.049362786,0.030835629,0.005009319,-0.037056137,0.08874288,0.05617391
39.0,-0.08791801,0.086519055,0.03296637,0.006797799,0.07113636,-0.0394117,-0.08300496,0.05702436,-0.017545922,0.025599662,-0.0692892,-0.034714926,0.053293895,-0.036190223,-0.06770402,0.09043341,0.04377388,0.074275464,-0.061012663,0.06707308,0.055787235,0.038585503,-0.0012698692,-0.08397143,0.061353527,-0.0526366,-0.07746954,-0.025938764,0.09656584,0.043743808,-0.082511686,-0.09023778,-0.06614363,-0.08037182,0.049970623,0.07463937,-0.07443552,-0.07436195,-0.006519523,-0.06507975,0.03470599,0.059625003,-0.077742405,-0.05809739,0.017088981,0.052090187,-0.036806706,0.026099676,-0.0696379,0.0946052,-0.03348015,0.07267254,0.03641442,-0.04365936,0.0442889,-0.083591565,-0.09121108,0.01536381,0.03374181,-0.008142988,0.083641626,0.059574813,-0.04705662,-0.026216485
40.0,0.09284016,-0.036899377,0.058705002,-0.046107545,-0.064474024,-0.007015038,-0.07497505,0.023471411,-0.062389225,-0.029652707,-0.05176933,0.057218086,0.08227214,-0.07179263,-0.07742302,-0.056170672,0.0014163799,-0.085920535,-0.04742399,-0.016364854,-0.08091534,0.08213345,-0.039331123,-0.002075817,0.038205966,-0.05675526,-0.0726465,0.012206327,0.08086473,0.002456949,0.05696618,0.05153845,-0.09055444,-0.04648928,0.048546243,-0.07141526,0.068253644,-0.043379243,-0.070659235,-0.051911235,-0.036911644,0.083276875,0.033350132,-0.08910544,0.06723566,-0.061307825,0.055212323,-0.08620247,0.01584991,0.075017616,0.07991438,0.052779343,-0.061895292,0.021354537,0.06766785,-0.026956927,0.080690674,-0.08170569,0.07577377,-0.019388719,-0.05354017,-0.06007245,-0.049553793,0.087489575
